fips	Peak ICU	Peak ICU/ICU beds	Fatalities	Fatalities/population
48011	3.602883129735318	7.744070289344382	64.03978233510922	0.0339373515289397
48013	78.20622534587085	6.200992806505969	1114.6557911582704	0.02179062403296523
48015	37.503534222900754	5.064994203444415	530.0866334642005	0.017650727006666242
48017	18.386338355747114	10.653399656075338	291.82357422141706	0.041689082031631006
48019	22.171529278652685	3.890891607415269	322.8149978365412	0.013967419428718465
48021	103.63741750946883	4.737741661275289	1403.413288547806	0.015817919688782007
48023	7.6146558911234195	8.80152497478413	127.98053853449896	0.036472082796950404
48025	38.785272906939156	4.830663442634438	556.1042300976811	0.0170767458958293
48027	376.4775592491055	4.207405952782855	4757.23857713928	0.013108084825305795
48029	8668.52852289466	17.548311788779106	101673.00437142904	0.05074632596447565
48031	11.501200556942749	3.9098252109400318	173.7424775811324	0.014562272867415337
48033	0.5962441386335966	3.6977486406146705	11.65485837732402	0.017820884368996974
48035	48.32343004492765	10.489521146854456	723.9829540396004	0.038746746269178504
48037	130.34438969487155	5.669670255122419	1766.8190806343573	0.018948137494067856
48039	396.91514157422534	4.301407851924532	5074.360465116278	0.013558238209168603
48041	971.7894404568378	17.196011680187475	12218.04240991456	0.05330478209996274
48043	7.158043113108221	3.154684263946107	131.38167974260952	0.01427596215827551
48045	1.7648844785334799	4.63017926482483	31.892651995088013	0.020629141005878406
48047	19.709678300272373	11.27043263814087	315.6074968811446	0.04449562905415826
48049	46.57861062242637	4.9894313346007735	666.56234137375	0.017604118460113827
48051	23.36403792738068	5.138156735771367	341.1216698022393	0.0184959968444526
48053	140.05140598430955	11.796063385748326	1974.3740268977106	0.04100039511780107
48055	62.04868695423164	5.763683028270884	848.5530998863355	0.019433700528726994
48057	25.821150411326414	4.919159876915862	371.4964792888464	0.017449341441467654
48059	37.14592505496893	10.80552723897436	564.4024169185052	0.04047926679470022
48061	905.5643216256303	8.679658288346854	11269.422426375662	0.026631398365111462
48063	16.887630962227888	5.2310323405493255	233.43812316713152	0.01782786949496957
48065	13.845088686260041	9.476001188652731	224.33416706706123	0.037855917493597915
48067	36.69968689303013	4.9574220078764855	535.2898215238652	0.017827543513084167
48069	7.210565567106066	3.883876089366685	116.65270240918854	0.015491726747568199
48071	142.747811078822	13.207470328107634	1962.3452579630803	0.04476458831496408
48073	75.90923786175654	5.848173699016543	1070.1656621075024	0.020327577823718846
48075	7.212374117401005	4.003958707336161	112.65977199017779	0.015420171364656144
48077	26.49322582013832	10.262134286236707	416.5437832844265	0.03978070702744977
48079	3.6489800615983476	5.187531302556482	61.78893534924286	0.021657530791883234
48081	4.329698673804792	5.184817659001101	73.27388243601817	0.021633859591384166
48083	19.433691632585095	9.641809743397861	314.7873237102925	0.03850609464346086
48085	1729.7423996820826	6.780245230688366	20553.094447528172	0.019863243983965065
48087	2.8117152148280375	3.9055256207422056	48.199780262543925	0.016506774062515044
48089	58.37063166468158	11.015098017898403	864.8597011005832	0.04023913372263449
48091	220.12690161995533	5.715550682772757	2821.162004764089	0.018060175820625503
48093	18.67335315395117	5.554668942114396	285.01307020798146	0.02090304878679732
48095	7.385314970457074	10.9883929623623	128.08767131063905	0.046987406937138314
